,item_group,bigram,tscore
84150,videostudio,"('ulead', 'videostudio')",3.3153040370247617
84267,videostudio pro,"('videostudio pro', 'x8')",2.448869919515305
84268,videostudio pro,"('videostudio pro', 'x3')",1.7310195576021705
84269,videostudio pro,"('videostudio pro', 'x7')",1.730469557619927
84270,videostudio pro,"('videostudio pro', 'is')",1.428897692355949
84271,videostudio pro,"('videostudio pro', 'lets')",1.4107928883310092
84304,videostudio pro software,"('videostudio pro software', 'cd')",0.999525252865522
84305,videostudio pro software,"('1', 'videostudio pro software')",0.999170367631333
84306,videostudio pro software,"('videostudio pro software', 'when')",0.995414694755611
84307,videostudio pro software,"(""'s"", 'videostudio pro software')",0.990154872542929
84308,videostudio pro x2,"('videostudio pro x2', 'is')",1.604407390637118
84309,videostudio pro x2,"('videostudio pro x2', 'from')",1.377346728551414
84310,videostudio pro x2,"('test', 'videostudio pro x2')",0.997656033949904
84311,videostudio pro x2,"('become', 'videostudio pro x2')",0.997499351727304
84312,videostudio pro x2,"('videostudio pro x2', 'box')",0.994491053053384
84326,videostudio pro x4,"('and', 'videostudio pro x4')",1.9256074926028284
84327,videostudio pro x4,"('videostudio pro x4', 'is')",1.7996418244391363
84328,videostudio pro x4,"('for', 'videostudio pro x4')",1.5438185151260793
84329,videostudio pro x4,"('the', 'videostudio pro x4')",1.4575346130615001
84330,videostudio pro x4,"('videostudio pro x4', 'user')",1.390887612160279
84351,videostudio pro x5,"('videostudio pro x5', 'ultimate')",2.235502509209422
84352,videostudio pro x5,"('use', 'videostudio pro x5')",0.979705735117735
84353,videostudio pro x5,"('videostudio pro x5', 'for')",0.9325459529373608
84354,videostudio pro x6,"('with', 'videostudio pro x6')",1.3478796297668474
84355,videostudio pro x6,"('videostudio pro x6', 'is')",1.3067362609484214
84356,videostudio pro x6,"('videostudio pro x6', 'tutorial')",0.999241658042616
84357,videostudio pro x6,"('expected', 'videostudio pro x6')",0.9983842145794375
84358,videostudio pro x6,"('trying', 'videostudio pro x6')",0.995958382068033
84363,videostudio pro x6 software,"('videostudio pro x6 software', 'is')",0.986182194788906
84364,videostudio program,"('videostudio program', 'will')",1.410172458383295
84365,videostudio program,"('the', 'videostudio program')",1.361305844626447
84366,videostudio software,"('blaming', 'videostudio software')",1.7320304539511135
84367,videostudio software,"('videostudio software', 'beginning')",1.731802493432157
84368,videostudio software,"(""'s"", 'videostudio software')",1.714998546606239
84369,videostudio ultimate x6,"('videostudio ultimate x6', 'nets')",0.9999988248833305
84370,videostudio ultimate x6,"('installing', 'videostudio ultimate x6')",0.999132763897909
84371,videostudio ultimate x6,"('videostudio ultimate x6', 'are')",0.986516711334157
84372,videostudio ultimate x6,"('of', 'videostudio ultimate x6')",0.9553314651589658
84373,videostudio ultimate x6,"('to', 'videostudio ultimate x6')",0.9167711867659928
84374,videostudio x2,"('using', 'videostudio x2')",1.7289258487881853
84375,videostudio x4,"('this', 'videostudio x4')",1.9114490833698272
84376,videostudio x4,"('and', 'videostudio x4')",1.748647832418962
84377,videostudio x4,"('the', 'videostudio x4')",1.6071802370445345
84378,videostudio x4,"('videostudio x4', 'is')",1.5645188228459432
84379,videostudio x4,"('videostudio x4', 'lacks')",1.4137191572585102
84390,videostudio x6,"('and', 'videostudio x6')",1.5662013885810966
84391,videostudio x6,"('videostudio x6', 'by')",1.4003236869186408
84392,videostudio x6,"(""'s"", 'videostudio x6')",1.3724442240538501
84393,videostudio x6,"('this', 'videostudio x6')",1.3426536153679751
84394,videostudio x6,"('videostudio x6', 'is')",1.296965597182542
84404,vimeo,"('and', 'vimeo')",2.5068153513093043
84405,vimeo,"('or', 'vimeo')",2.1679567263264703
84406,vimeo,"('to', 'vimeo')",2.01910148032833
84407,vimeo,"('vimeo', 'videos')",1.4041199426612179
84408,vimeo,"('vimeo', 'and')",1.206860980774238
84418,vine program,"('the', 'vine program')",4.048645722048243
84419,vine program,"(""'s"", 'vine program')",1.3376364421211462
84420,vine program,"('vine program', 'rules')",0.99922442299813
84421,vine program,"('vine program', 'offered')",0.99750091854953
84422,vine program,"('vine program', 'made')",0.9897279134863439
84430,vine reviewer program,"('their', 'vine reviewer program')",0.998720689652471
84431,vine reviewer program,"('vine reviewer program', 'in')",0.9909531684670759
84432,vipre,"('vipre', 'antivirus')",1.994214508930495
84433,vipre,"('like', 'vipre')",1.9031135891275073
84434,vipre,"('with', 'vipre')",1.701512531835869
84435,vipre,"('or', 'vipre')",1.5700721943771832
84436,vipre,"('vipre', 'or')",1.5700721943771832
84506,vipre antivirus software,"('vipre antivirus software', 'has')",0.9972012637988075
84507,vipre antivirus software,"('this', 'vipre antivirus software')",0.991566579368555
84508,virtual clone,"('virtual clone', 'drive')",0.99883271744163
84509,virtual clone,"('free', 'virtual clone')",0.998246725929106
84510,virtual clone,"('using', 'virtual clone')",0.996391608413522
84511,virtual keyboard,"('a', 'virtual keyboard')",2.67601740017955
84512,virtual keyboard,"('the', 'virtual keyboard')",1.9014501897383518
84513,virtual keyboard,"('virtual keyboard', 'and')",1.7606169832561542
84514,virtual keyboard,"('protected', 'virtual keyboard')",1.4130834935397583
84515,virtual keyboard,"('virtual keyboard', 'that')",1.2572337064951662
84526,virtualbox,"('virtualbox', 'to')",2.951723566750597
84527,virtualbox,"('upgraded', 'virtualbox')",2.2341802803817603
84528,virtualbox,"('use', 'virtualbox')",2.1997644928356843
84529,virtualbox,"('with', 'virtualbox')",1.613880416647078
84530,virtualbox,"('virtualbox', 'but')",1.3148339796767141
84545,virus program,"('virus program', 'will')",1.70070510545585
84546,virus program,"('great', 'virus program')",1.3960892525254907
84547,virus program,"('virus program', 'did')",1.3915371247617923
84548,virus program,"('your', 'virus program')",1.3642611962077469
84549,virus program,"('my', 'virus program')",1.3238183038793967
84566,virus scanning software,"('by', 'virus scanning software')",0.9983630624793864
84567,virus software,"('anti-', 'virus software')",1.7319897467155856
84568,virus software,"('free', 'virus software')",1.7183853886021605
84569,virus software,"('virus software', 'is')",1.5166525414965337
84570,virus software,"('virus software', 'packages')",1.4125159663241926
84571,virus software,"('other', 'virus software')",1.37589425772739
84604,virus suite,"('installed', 'virus suite')",0.9991382477757
84605,viruses,"('viruses', 'and')",9.03278295248325
84606,viruses,"('from', 'viruses')",5.223187914760773
84607,viruses,"('against', 'viruses')",4.990633536732972
84608,viruses,"('for', 'viruses')",4.808241315359374
84609,viruses,"('viruses', 'or')",4.325546901040526
84788,vista,"('vista', 'is')",11.316277989391788
84789,vista,"('with', 'vista')",10.30057244781669
84790,vista,"('on', 'vista')",8.049608485722802
84791,vista,"('vista', 'and')",6.68556425060782
84792,vista,"('vista', 'ultimate')",6.02504388318901
85242,vista business,"('vista business', 'since')",1.9948165603708354
85243,vista business,"('used', 'vista business')",1.9904474765936344
85244,vista business,"('``', 'vista business')",1.9851735529809185
85245,vista business,"('vista business', ""''"")",1.97569858727474
85246,vista business,"('vista business', 'edition')",0.997259627926726
85251,vista home premium,"('with', 'vista home premium')",2.513593482413588
85252,vista home premium,"('vista home premium', 'is')",2.4316230930096228
85253,vista home premium,"('uses', 'vista home premium')",2.2332381835832487
85254,vista home premium,"('vista home premium', 'with')",1.8251716257895805
85255,vista home premium,"('from', 'vista home premium')",1.6549153454209802
85277,visual basic,"('visual basic', 'for')",3.24205153545615
85278,visual basic,"('of', 'visual basic')",1.5429286097271777
85279,visual basic,"('removed', 'visual basic')",1.4125561280842012
85280,visual basic,"('provide', 'visual basic')",1.411715223922924
85281,visual basic,"('visual basic', 'has')",1.370675444747554
85288,visual link,"('visual link', 'spanish')",1.4138786963879224
85289,visual link,"('using', 'visual link')",0.9945874126202829
85290,visual link,"('are', 'visual link')",0.986516711334157
85291,vlc,"('vlc', 'player')",1.9991026025700585
85292,vlc,"('with', 'vlc')",1.8763409060462886
85293,vlc,"('use', 'vlc')",1.6754191276537678
85294,vlc,"('as', 'vlc')",1.3040900164303577
85295,vlc,"('vlc', 'to')",1.2675464228940014
85323,vlc media player,"('free', 'vlc media player')",1.4092545544338642
85324,vlc media player,"('the', 'vlc media player')",1.2025826913865032
85325,vlc media player,"('vlc media player', 'politely')",0.999993732711096
85326,vlc media player,"('vlc media player', 'ask')",0.999031703864332
85327,vlc media player,"('vlc media player', 'also')",0.9852280000532719
85333,vlc video player,"('vlc video player', 'off')",0.999430460120849
85334,vlc video player,"('the', 'vlc video player')",0.9625885940042413
85335,vm,"('the', 'vm')",3.8698239370289906
85336,vm,"('a', 'vm')",3.3268980659372973
85337,vm,"('vm', 'fusion')",2.234302202912769
85338,vm,"('different', 'vm')",2.215660668344078
85339,vm,"('vm', ""'s"")",2.0775644829634343
85390,vmare fusion,"('using', 'vmare fusion')",0.998195804206761
85391,vmare fusion,"('vmare fusion', 'to')",0.9722570622553309
85392,vmware,"('vmware', ""'s"")",3.5824685168206853
85393,vmware,"('vmware', 'has')",2.708697301275952
85394,vmware,"('vmware', 'on')",2.536953289974837
85395,vmware,"('vmware', 'tools')",2.426560599526209
85396,vmware,"('vmware', 'is')",2.0138119358291977
85483,vmware fusion,"('vmware fusion', '2')",3.733545135855277
85484,vmware fusion,"('vmware fusion', 'for')",2.613789661312081
85485,vmware fusion,"('of', 'vmware fusion')",1.8764932082042574
85486,vmware fusion,"('using', 'vmware fusion')",1.6758015495164216
85487,vmware fusion,"('vmware fusion', '2.0')",1.412299092820148
85522,vmware gusion,"('used', 'vmware gusion')",0.998263177562479
85523,vmware gusion,"('vmware gusion', 'for')",0.9887576588228935
85524,vmware software,"('vmware software', 'and')",0.9760616983256154
85525,vmware software,"('the', 'vmware software')",0.9625885940042413
85526,vmware workstation,"('like', 'vmware workstation')",1.4102987601940797
85527,voice recognition,"('the', 'voice recognition')",3.6603520900475246
85528,voice recognition,"('voice recognition', 'was')",1.8742748550885293
85529,voice recognition,"('voice recognition', 'for')",1.7133202999837833
85530,voice recognition,"('voice recognition', 'program')",1.672029345690836
85531,voice recognition,"('voice recognition', 'is')",1.647645967117102
85579,voice recognition software,"('alternative', 'voice recognition software')",1.7310453388513383
85580,voice recognition software,"('voice recognition software', 'company')",1.7288023701737507
85581,voice recognition software,"('another', 'voice recognition software')",1.4052513963828308
85582,voice recognition software,"('voice recognition software', 'user')",1.3989310432681465
85583,voice recognition software,"('voice recognition software', 'in')",1.2926691197946205
85599,vonage,"('vonage', 'visual')",0.999887188799728
85600,vonage,"('like', 'vonage')",0.994463633664429
85601,vonage,"('vonage', ""'s"")",0.990154872542929
85602,vonage,"('and', 'vonage')",0.9521233966512308
85603,vs,"('300mbps', 'vs')",2.236014548804448
85604,vs,"('vs', '600')",2.2357153481105363
85605,vs,"('vs', 'pro')",2.2252326380845533
85606,vs,"('8.1', 'vs')",1.9955437617364777
85607,vs,"('vs', 'windows')",1.9209824132039244
85666,vs software,"('old', 'vs software')",0.99934193466508
85667,vs software,"('vs software', 'before')",0.999159399875751
85668,vs7,"('of', 'vs7')",1.3826281384813321
85669,vs7,"('installing', 'vs7')",0.999132763897909
85670,vs7,"('vs7', '--')",0.99468847265386
85671,vs7,"('vs7', 'is')",0.9585465843667179
85672,vsp,"('than', 'vsp')",2.4292792825440404
85673,vsp,"('vsp', 'x9')",2.2359418507435738
85674,vsp,"('vsp', 'x5')",1.730840445765848
85675,vsp,"('of', 'vsp')",1.5257356826506596
85676,vsp,"('vsp', 'pro')",1.4074730341554273
85691,vspx4,"('with', 'vspx4')",1.3478796297668474
85692,vspx4,"('vspx4', 'is')",1.3067362609484214
85693,vspx4,"('vspx4', 'to')",1.198424148870886
85694,vspx4,"('launch', 'vspx4')",0.999327833265046
85695,vspx4,"('capture', 'vspx4')",0.998828016974952
85703,vsx4 software,"('vsx4 software', 'itself')",0.9997497001493965
85704,vsx4 software,"('the', 'vsx4 software')",0.9625885940042413
85705,vsx5,"('vsx5', 'does')",0.987553164236656
85706,vsx5,"('use', 'vsx5')",0.979705735117735
85707,vsx5,"(""'s"", 'vsx5')",0.9704646176287869
85708,vsx5,"('in', 'vsx5')",0.9457190108024558
85709,vsx5,"('vsx5', 'is')",0.9170931687334357
85711,vuze,"('vuze', 'before')",0.999159399875751
85712,vuze,"('used', 'vuze')",0.998263177562479
85713,w,"('w', 'photos')",1.4078458460793666
85714,w,"('w', 'and')",1.0418209826040694
85715,w,"('w', '35mm')",0.999982764955514
85716,w,"('utilized', 'w')",0.999793179466168
85717,w,"('w', '3gb')",0.999767326899439
85733,w10,"('w10', 'is')",1.6602513855447627
85734,w10,"('spamming', 'w10')",0.9999894239499745
85735,w10,"('sadly', 'w10')",0.999809631099541
85736,w10,"('wise', 'w10')",0.9998061057495325
85737,w10,"('w10', 'ui')",0.999252625798198
85745,w2000,"('of', 'w2000')",1.308928816067219
85746,w2000,"('w2000', 'driver')",0.999259676498215
85747,w2000,"('between', 'w2000')",0.99674884388105
85748,w2000,"('least', 'w2000')",0.996047690934915
85749,w2000,"('w2000', 'pro')",0.99602810565709
85764,w7 program,"('w7 program', 'start')",0.9994300684152925
85765,w7 program,"('all', 'w7 program')",0.9967320005421205
85766,w8,"('with', 'w8')",1.5744902863398114
85767,w8,"('for', 'w8')",1.524346209011307
85768,w8,"('testing', 'w8')",1.4124320420946583
85769,w8,"('w8', 'machine')",1.4049337030122824
85770,w8,"('w8', 'or')",1.323524430587198
85802,wac,"('like', 'wac')",0.9972318168322145
85803,wac,"('wac', 'and')",0.9760616983256154
85804,way,"('way', 'to')",26.31081224917675
85805,way,"('the', 'way')",23.833483997219535
85806,way,"('no', 'way')",12.069522607045592
85807,way,"('a', 'way')",10.918596218248556
85808,way,"('way', 'of')",8.953631350216575
86272,weather,"('like', 'weather')",2.780470798053254
86273,weather,"('a', 'weather')",2.647951497451172
86274,weather,"('weather', 'report')",2.4475856572180166
86275,weather,"('weather', 'you')",2.197962390348215
86276,weather,"('weather', 'gadget')",1.999692902843704
86293,webmail,"('on', 'webmail')",1.3901248156977766
86294,webmail,"('over', 'webmail')",0.994817735487505
86295,webmail,"('use', 'webmail')",0.9830881125981125
86296,webmail,"('and', 'webmail')",0.8803084916280771
86297,webmail,"('webmail', 'and')",0.8803084916280771
86298,webroot,"('with', 'webroot')",3.76940998458064
86299,webroot,"('used', 'webroot')",3.0683590771935125
86300,webroot,"('webroot', 'is')",2.782007105908666
86301,webroot,"('webroot', 'works')",2.7726096182425275
86302,webroot,"('by', 'webroot')",2.7294617621332047
86415,webroot av,"('webroot av', '2016')",0.999841750955174
86416,webroot av,"('using', 'webroot av')",0.996391608413522
86417,webroot av,"('webroot av', 'product')",0.995506353855832
86418,webroot av,"('the', 'webroot av')",0.9251771880084828
86419,webroot secure,"('webroot secure', 'anywhere')",1.414144871914598
86420,webroot secure,"('purchased', 'webroot secure')",0.999534653798878
86421,webroot secure,"('installed', 'webroot secure')",0.9982764955514
86422,webroot secureanywhere,"('webroot secureanywhere', 'antivirus')",2.8277258173231488
86423,webroot secureanywhere,"('and', 'webroot secureanywhere')",1.5662013885810966
86424,webroot secureanywhere,"('inexpensive', 'webroot secureanywhere')",0.99931843233169
86425,webroot secureanywhere,"('webroot secureanywhere', 'av')",0.999304330931656
86426,webroot secureanywhere,"('uninstalled', 'webroot secureanywhere')",0.998956496397484
86435,webroot security software,"('webroot security software', 'based')",1.4138961459802017
86436,webroot security software,"('purchased', 'webroot security software')",1.4138845129186823
86437,webroots software,"('buy', 'webroots software')",0.9993877642151905
86438,website creator package,"('the', 'website creator package')",0.9625885940042413
86439,website creator software,"('website creator software', 'and')",0.9760616983256154
86440,website creator software,"('the', 'website creator software')",0.9625885940042413
86441,white balance,"('white balance', 'adjustment')",1.4136111359729706
86442,white balance,"('white balance', 'and')",1.3865311846776673
86443,white balance,"('like', 'white balance')",1.3652785351354053
86444,white balance,"('for', 'white balance')",1.2154751703044755
86445,white balance,"('the', 'white balance')",1.1920636745085371
86459,whole differently operated office program,"('a', 'whole differently operated office program')",0.9784460100480309
86460,whs,"('whs', '2011')",2.8261764043197943
86461,whs,"('of', 'whs')",1.7468783025674732
86462,whs,"('for', 'whs')",1.511364671601459
86463,whs,"('whs', 'console')",1.4137992038008715
86464,whs,"('whs', 'machine')",1.4043537118022316
86495,whs v1 software,"('original', 'whs v1 software')",0.9998531104163125
86496,whs2011,"('used', 'whs2011')",0.998263177562479
86497,whs2011,"('whs2011', 'a')",0.9784460100480309
86498,widcomm software,"('with', 'widcomm software')",2.2169983126641664
86499,wifi,"('of', 'wifi')",3.3040039518131055
86500,wifi,"('the', 'wifi')",3.234050140282259
86501,wifi,"('wifi', 'drivers')",3.1568695757322134
86502,wifi,"('public', 'wifi')",2.997912992794968
86503,wifi,"('your', 'wifi')",2.988265668751153
86570,wikipedia,"('wikipedia', 'searches')",1.4140723037689278
86571,wikipedia,"('and', 'wikipedia')",1.2449442079326287
86572,wikipedia,"('the', 'wikipedia')",1.1496749736398553
86573,wikipedia,"('wikipedia', 'article')",0.9998433177774
86574,wikipedia,"('wikipedia', 'shows')",0.99884055155276
86582,will farrell,"('like', 'will farrell')",0.994463633664429
86583,will farrell,"('will farrell', ""'s"")",0.990154872542929
86584,will farrell,"('will farrell', 'is')",0.9723643895778119
86585,willmaker,"('willmaker', 'plus')",6.398404836801725
86586,willmaker,"('with', 'willmaker')",2.3008516119022184
86587,willmaker,"('willmaker', 'has')",2.102143259404932
86588,willmaker,"('willmaker', 'is')",2.086928888335772
86589,willmaker,"('using', 'willmaker')",1.9034755250617132
86646,willmaker software,"('the', 'willmaker software')",1.361305844626447
86647,willmaker software,"('willmaker software', 'program')",0.995923128567948
86648,willmaker software,"('willmaker software', 'was')",0.9901392043206689
86649,wim,"('wim', 'files')",0.9989815655531
86650,wim,"('use', 'wim')",0.9966176225196225
86651,win,"('win', '7')",13.785901640069994
86652,win,"('win', '10')",8.217160800876808
86653,win,"('win', '8')",6.514650675192762
86654,win,"('win', '8.1')",5.464048018593048
86655,win,"('to', 'win')",4.9500552472635375
86823,win cleaner program,"('win cleaner program', 'on')",1.4045780637029674
86824,win cleaner program,"('the', 'win cleaner program')",1.361305844626447
86825,win me,"('win me', 'over')",1.4105491479944072
86826,win me,"('win me', 'back')",0.99573040943415
86827,win me,"('like', 'win me')",0.9861590841610725
86828,win me,"('or', 'win me')",0.97996034372946
86829,win me,"(""n't"", 'win me')",0.9737224327421974
86833,win xp,"('on', 'win xp')",2.3799515208959994
86834,win xp,"('win xp', 'sp3')",1.4139504336006268
86835,win xp,"('win xp', 'and')",1.3865311846776673
86836,win xp,"('win xp', 'does')",1.3775417208206957
86837,win xp,"('to', 'win xp')",1.3316159931939842
86855,win10,"('win10', 'are')",2.944568702151534
86856,win10,"('win10', 'compatible')",2.4470224431959706
86857,win10,"('win10', 'to')",2.0304274872350367
86858,win10,"('to', 'win10')",2.0304274872350367
86859,win10,"('comparing', 'win10')",1.73139813489258
86875,win32 program,"('any', 'win32 program')",0.998484882907458
86876,win32 program,"('win32 program', 'i')",0.9751020197121905
86877,win7,"('in', 'win7')",4.722882830870323
86878,win7,"('with', 'win7')",3.8164954231033916
86879,win7,"('win7', 'pro')",3.1356499667402162
86880,win7,"('than', 'win7')",3.023992222700227
86881,win7,"('under', 'win7')",2.627358666037221
87002,win7pro x64,"('using', 'win7pro x64')",0.998195804206761
87003,win7x64,"('win7x64', 'machine')",1.4130535799529935
87004,win7x64,"('my', 'win7x64')",1.3951829816375796
87005,win7x64,"('using', 'win7x64')",0.992783216827044
87006,win98,"('something', 'win98')",1.7245380611008945
87007,win98,"('win98', 'had')",1.7050483413353685
87008,win98,"('win98', 'machines')",1.4124963009106715
87009,win98,"('running', 'win98')",1.4042257481255156
87010,win98,"('like', 'win98')",1.375065540582943
87031,win98 se,"('use', 'win98 se')",0.9966176225196225
87032,win98 se,"('win98 se', 'on')",0.9931866735502389
87033,win_7,"('of', 'win_7')",1.3826281384813321
87034,win_7,"('use', 'win_7')",0.9898528675588675
87035,win_7,"('win_7', 'or')",0.987976206237676
87036,win_7,"('win_7', 'on')",0.9795600206507169
87037,wincleaner,"('``', 'wincleaner')",2.8046001219550636
87038,wincleaner,"('wincleaner', ""''"")",2.4043942418697957
87039,wincleaner,"('wincleaner', 'one-click')",1.4140612246627187
87040,wincleaner,"('ran', 'wincleaner')",1.4115891990897944
87041,wincleaner,"('wincleaner', 'gets')",1.4113953147311338
87051,window,"('a', 'window')",4.904101340024781
87052,window,"('the', 'window')",4.601524184379171
87053,window,"('new', 'window')",3.771890954656948
87054,window,"('window', '7')",3.7480916441811125
87055,window,"('window', 'open')",3.548665095531683
87314,window washer,"('used', 'window washer')",0.996526355124958
87315,window washer,"('window washer', 'for')",0.9775153176457869
87316,window washer,"('of', 'window washer')",0.970220976772644
87317,windows,"('windows', '7')",41.464476605128745
87318,windows,"('windows', '8')",29.858039950306164
87319,windows,"('with', 'windows')",17.32179483699122
87320,windows,"('windows', '10')",16.571720941734554
87321,windows,"('of', 'windows')",16.339616761261258
88370,windows aero,"('windows aero', 'graphic')",1.4138828510527508
88371,windows aero,"('windows aero', 'is')",1.3555895797778186
88372,windows aero,"('the', 'windows aero')",1.2554904091331511
88373,windows aero,"('windows aero', 'does')",0.987553164236656
88374,windows aero,"('like', 'windows aero')",0.983390900993287
88376,windows anna,"('windows anna', 'voice')",0.9998844468608326
88377,windows anna,"('using', 'windows anna')",0.998195804206761
88378,windows defender,"('use', 'windows defender')",1.9492643377943373
88379,windows defender,"('called', 'windows defender')",1.728271819204037
88380,windows defender,"('with', 'windows defender')",1.5843378189166282
88381,windows defender,"('that', 'windows defender')",1.5397905341705933
88382,windows defender,"('windows defender', 'so')",1.3354078799071687
88404,windows disc image burner tool,"('the', 'windows disc image burner tool')",0.9625885940042413
88405,windows dragon,"('windows dragon', 'naturallyspeaking')",1.4142096846859218
88406,windows dragon,"('recommend', 'windows dragon')",0.998831150619404
88407,windows dragon,"('used', 'windows dragon')",0.996526355124958
88408,windows dvd,"('windows dvd', 'maker')",1.4141637063951535
88409,windows dvd,"('using', 'windows dvd')",0.9945874126202829
88410,windows dvd,"('to', 'windows dvd')",0.9167711867659928
88411,windows easy transfer,"('called', 'windows easy transfer')",1.7307911447805973
88412,windows easy transfer,"('windows easy transfer', 'that')",1.6679640497694495
88413,windows easy transfer,"('``', 'windows easy transfer')",1.3951519601401938
88414,windows easy transfer,"('windows easy transfer', ""''"")",1.382970482863196
88415,windows easy transfer,"('ran', 'windows easy transfer')",0.998515435940865
88421,windows explorer,"('in', 'windows explorer')",3.6038389432148215
88422,windows explorer,"('the', 'windows explorer')",2.2891832860805863
88423,windows explorer,"('windows explorer', 'for')",2.18787874850036
88424,windows explorer,"('for', 'windows explorer')",1.6795932764524637
88425,windows explorer,"('from', 'windows explorer')",1.624813701655947
88458,windows explorer tool,"('windows explorer tool', 'bar')",0.9998656449941205
88459,windows explorer tool,"('the', 'windows explorer tool')",0.9625885940042413
88460,windows game,"('newer', 'windows game')",0.999862903055225
88461,windows game,"('windows game', 'did')",0.9983121407570414
88462,windows home,"('windows home', 'premium')",1.7316720041271594
88463,windows home,"('like', 'windows home')",1.4044265569255572
88464,windows home,"('windows home', 'in')",1.3822281827471805
88465,windows home,"('for', 'windows home')",0.9437882941144673
88466,windows home,"('to', 'windows home')",0.8612853112766545
88467,windows home server software,"('windows home server software', 'development')",1.4141692459482582
88468,windows home server software,"('the', 'windows home server software')",1.361305844626447
88469,windows homer server,"('useing', 'windows homer server')",0.999997649766661
88470,windows homer server,"('windows homer server', 'on')",0.9931866735502389
88471,windows live essentials,"('from', 'windows live essentials')",1.4049968539176747
88472,windows live essentials,"('windows live essentials', 'may')",0.997245526526692
88473,windows live essentials,"('then', 'windows live essentials')",0.9940648774079119
88474,windows live essentials,"('like', 'windows live essentials')",0.9889272673288579
88475,windows live essentials,"('windows live essentials', 'to')",0.8890282490213237
88476,windows live photo gallery,"('about', 'windows live photo gallery')",0.9913805192292174
88477,windows live photo gallery,"('windows live photo gallery', 'which')",0.9895101251969299
88478,windows live photo gallery,"('like', 'windows live photo gallery')",0.9861590841610725
88479,windows live photo gallery,"('windows live photo gallery', 'from')",0.9837070073773825
88480,windows live photo gallery,"('windows live photo gallery', 'is')",0.9309109739445298
88482,windows mail,"('windows mail', 'or')",1.7089110056843497
88483,windows mail,"('the', 'windows mail')",1.1496749736398553
88484,windows mail,"('namely', 'windows mail')",0.999956912388785
88485,windows mail,"('toolbar', 'windows mail')",0.99935760288734
88486,windows mail,"('use', 'windows mail')",0.9661762251962249
88492,windows me,"('and', 'windows me')",1.5332031173495009
88493,windows me,"('windows me', 'and')",1.5332031173495009
88494,windows me,"('running', 'windows me')",1.394737324590315
88495,windows me,"('since', 'windows me')",1.3882236410722806
88496,windows me,"('--', 'windows me')",1.365387941309221
88530,windows media center,"('windows media center', 'separately')",2.4484416721697517
88531,windows media center,"('used', 'windows media center')",2.408364564907659
88532,windows media center,"('for', 'windows media center')",2.39929738867768
88533,windows media center,"('get', 'windows media center')",2.1802071378760273
88534,windows media center,"('windows media center', 'as')",2.0967714858224924
88573,windows media center software,"('windows media center software', 'that')",0.9888998479399029
88574,windows media center software,"('the', 'windows media center software')",0.9625885940042413
88575,windows media creation tool,"('windows media creation tool', 'to')",0.9722570622553309
88576,windows media creation tool,"('the', 'windows media creation tool')",0.9625885940042413
88577,windows media player,"('windows media player', '9')",1.9972882224323505
88578,windows media player,"('have', 'windows media player')",1.8380344528539276
88579,windows media player,"('using', 'windows media player')",1.6872597317122922
88580,windows media player,"('windows media player', 'or')",1.632549659465408
88581,windows media player,"('and', 'windows media player')",1.4853265140007317
88624,windows movie maker,"('and', 'windows movie maker')",2.6626605865603468
88625,windows movie maker,"('windows movie maker', 'and')",2.269838255092652
88626,windows movie maker,"('windows movie maker', 'to')",1.9536855513347418
88627,windows movie maker,"('using', 'windows movie maker')",1.9404615388231128
88628,windows movie maker,"('than', 'windows movie maker')",1.9319301918025429
88670,windows moviemaker,"('using', 'windows moviemaker')",0.998195804206761
88671,windows paint,"('windows paint', 'and')",1.6629468829906355
88672,windows paint,"('like', 'windows paint')",0.9861590841610725
88673,windows paint,"('in', 'windows paint')",0.9547658423353799
88674,windows paint,"('for', 'windows paint')",0.9437882941144673
88675,windows paint,"('of', 'windows paint')",0.9255524419316098
88677,windows paint program,"('free', 'windows paint program')",1.4129738103882872
88678,windows paint program,"('windows paint program', 'can')",0.991804736346907
88679,windows phone,"('a', 'windows phone')",3.308549091376757
88680,windows phone,"('windows phone', 'user')",2.8183728358613553
88681,windows phone,"('windows phone', '8')",1.4041731223710219
88682,windows phone,"('windows phone', '7')",1.3972140587833783
88683,windows phone,"('and', 'windows phone')",1.3865311846776673
88696,windows program,"('a', 'windows program')",2.326298429075245
88697,windows program,"('the', 'windows program')",1.7381201580296897
88698,windows program,"('windows program', 'such')",1.4087266350229966
88699,windows program,"('occasional', 'windows program')",0.999621612432421
88700,windows program,"('windows program', 'pops')",0.999621612432421
88707,windows snipping tool,"('windows snipping tool', 'included')",0.999662349810297
88708,windows snipping tool,"('the', 'windows snipping tool')",0.9625885940042413
88709,windows software,"('my', 'windows software')",1.6815509942321207
88710,windows software,"('the', 'windows software')",1.4512574983775004
88711,windows software,"('windows software', 'firewall')",1.4123447941332608
88712,windows software,"('windows software', 'using')",1.3976286943332568
88713,windows software,"('real', 'windows software')",0.996466032469257
88724,windows thati,"('windows thati', 'never')",0.9993055060483255
88725,windows thati,"('using', 'windows thati')",0.998195804206761
88726,windows update,"('using', 'windows update')",1.9702307694115564
88727,windows update,"('``', 'windows update')",1.6806904885033227
88728,windows update,"('windows update', 'activities')",1.4134000789996854
88729,windows update,"('each', 'windows update')",1.4016091402165616
88730,windows update,"('through', 'windows update')",1.3980078767432662
88759,windows vista,"('windows vista', 'and')",4.4499084282486905
