,item_group,bigram,loglike
67828,small business financial software,"('2007', 'small business financial software')",16.296268378363855
67829,smart pdf creator pro,"('buy', 'smart pdf creator pro')",10.302416736064036
67830,smart pdf creator pro,"('use', 'smart pdf creator pro')",6.90011342999989
67831,smart pdf creator pro,"('with', 'smart pdf creator pro')",5.081501564733991
67832,smart pdf creator pro,"('smart pdf creator pro', 'with')",5.081501564733991
67833,smart pdf creator pro,"('is', 'smart pdf creator pro')",4.148424028429283
67834,smart sound,"('reinstall', 'smart sound')",13.683363868594778
67835,smart sound,"('smart sound', 'music')",11.711171753260748
67836,smart sound,"('buy', 'smart sound')",9.798297721308256
67837,smart sound,"('like', 'smart sound')",6.797418080019461
67838,smart sound,"('smart sound', ""''"")",5.875424524296742
67842,smart suite,"('smart suite', 'without')",14.129974461891868
67843,smart suite,"('like', 'smart suite')",11.779269257562524
67844,smart surfing,"('smart surfing', 'for')",33.59389589586681
67845,smart surfing,"(""'trend"", 'smart surfing')",23.108303042799857
67846,smart surfing,"('smart surfing', 'was')",13.745898867935441
67847,smart surfing,"('smart surfing', 'becomes')",11.383371764782252
67848,smart surfing,"('smart surfing', 'product')",10.558613963955196
67864,smartworks,"('using', 'smartworks')",12.635497392580655
67865,smartworks,"('smartworks', 'with')",9.528796321661652
67866,smith,"('smith', 'micro')",201.75578689727968
67867,smith,"('kurt', 'smith')",131.542516144012
67868,smith,"('james', 'smith')",37.47304526420528
67869,smith,"('d.', 'smith')",34.413900299067905
67870,smith,"('smith', 'lakeland')",20.419089802095574
67883,snipping tool,"('included', 'snipping tool')",15.988160430987664
67884,snipping tool,"('snipping tool', 'instead')",15.80208274766212
67885,snow leopard,"('snow leopard', 'is')",68.00459706357043
67886,snow leopard,"('snow leopard', '10.6.8')",45.88579971950631
67887,snow leopard,"('running', 'snow leopard')",42.51058834886629
67888,snow leopard,"('snow leopard', 'up-date')",38.21705230125539
67889,snow leopard,"('update*****', 'snow leopard')",38.21705230125539
67982,software,"('the', 'software')",9931.258135361251
67983,software,"('anti-virus', 'software')",760.7072866927833
67984,software,"('software', 'is')",643.4671017215471
67985,software,"('other', 'software')",508.9033965729336
67986,software,"('software', 'the')",431.62263609073
69512,software bundle,"('all-around', 'software bundle')",23.728900605554006
69513,software bundle,"('software bundle', 'for')",17.95241046942761
69514,software package,"('software package', 'that')",74.43316473817453
69515,software package,"('photo-editing', 'software package')",55.03049990950029
69516,software package,"('a', 'software package')",37.93761617664199
69517,software package,"('fancy-pants', 'software package')",37.32845804819789
69518,software package,"('powerful', 'software package')",34.694962014470676
69581,software product,"('software product', 'that')",55.263767326553264
69582,software product,"('competing', 'software product')",42.50554742811957
69583,software product,"('capture', 'software product')",21.161486845732313
69584,software product,"('serious', 'software product')",20.448397220693746
69585,software product,"('a', 'software product')",19.517777700745107
69611,software program,"('a', 'software program')",50.499949140158705
69612,software program,"('software program', 'that')",32.69696918747821
69613,software program,"('financial', 'software program')",32.521443245481464
69614,software program,"('colorful', 'software program')",29.268431102007753
69615,software program,"('software program', 'band-aid')",18.3339385954057
69642,software suite,"('necessary', 'software suite')",23.2911363321742
69643,software suite,"('software suite', 'for')",22.72725985202166
69644,software suite,"('entire', 'software suite')",22.305276110727775
69645,software suite,"('powerful', 'software suite')",20.598318143204875
69646,software suite,"('anti-viral', 'software suite')",18.560936000597565
69662,software updates,"('releasing', 'software updates')",32.34861302411707
69663,software updates,"('3.', 'software updates')",25.302482925391132
69664,software updates,"('software updates', 'updated')",21.960050555266676
69665,software updates,"('installing', 'software updates')",20.05194110057512
69666,software updates,"('for', 'software updates')",11.047661710357806
69683,solitare,"('solitare', 'from')",17.374186709234294
69684,solitare,"('play', 'solitare')",12.253057757525946
69685,solitare,"('and', 'solitare')",9.480903351626186
69686,solitare,"('like', 'solitare')",7.297217890725497
69687,solitare,"('solitare', 'will')",7.2342445914090305
69689,sonar,"('sonar', 'technology')",16.539426544867315
69690,sonar,"('uses', 'sonar')",14.78306801416389
69691,sonar,"('sonar', 'protection')",12.767113544286012
69692,sony,"('sony', 'vaio')",111.90731731154887
69693,sony,"('sony', 'pcwa-de80')",98.0050674469233
69694,sony,"('sony', 'ethernet-to-wifi')",98.0050674469233
69695,sony,"('sony', 'bravia')",98.0050674469233
69696,sony,"('sony', 'gear')",69.9364492273088
69791,sony movie studio,"('sony movie studio', '13')",154.7679810429251
69792,sony movie studio,"('sony movie studio', 'suite')",41.00626473203507
69793,sony movie studio,"('than', 'sony movie studio')",11.058366616346621
69794,sony movie studio,"('the', 'sony movie studio')",6.184570686117655
69795,sony movie studio,"('with', 'sony movie studio')",5.66637431331916
69808,sony movie studio platinum,"('sony movie studio platinum', 'suite')",25.761130485828872
69809,sony movie studio platinum,"('sony movie studio platinum', '13.0')",22.002814438188697
69810,sony movie studio platinum,"('sony movie studio platinum', '12')",13.194245851057726
69811,sony movie studio platinum,"('use', 'sony movie studio platinum')",6.90011342999989
69812,sony movie studio platinum,"('with', 'sony movie studio platinum')",5.081501564733991
69813,sony program,"('sony program', 'is')",8.563622527640069
69814,sony program,"('the', 'sony program')",6.571569374034642
69815,sony software,"('older', 'sony software')",13.184017115059113
69816,sony software,"('sony software', 'program')",9.62282844968392
69817,sony software,"('and', 'sony software')",4.740436477489689
69818,sony vegas,"('sony vegas', 'movie studio')",122.57778115917297
69819,sony vegas,"('with', 'sony vegas')",12.725650120011625
69820,sony vegas,"('sony vegas', 'rendered')",12.350548295212507
69821,sony vegas,"('or', 'sony vegas')",12.104097551751263
69822,sony vegas,"('sony vegas', 'platinum')",11.672434450689341
69854,sony vegas pro,"('sony vegas pro', '8.')",28.40595200170483
69855,sony vegas pro,"('sony vegas pro', 'or')",21.70867929977075
69856,sony vegas pro,"('sony vegas pro', 'has')",14.019422342452671
69857,sony vegas pro,"('of', 'sony vegas pro')",7.503794958743693
69858,sony vegas pro,"('sony vegas pro', 'because')",7.1552363533709755
69865,sophos,"('using', 'sophos')",8.147648843940546
69866,sophos,"('sophos', 'and')",3.111260469125443
69867,sophos,"('and', 'sophos')",3.111260469125443
69868,sound studio,"('both', 'sound studio')",22.581034008032717
69869,sound studio,"('sound studio', 'and')",8.344421565799781
69870,sound studio,"('like', 'sound studio')",6.797418080019461
69871,sound studio,"('sound studio', 'or')",6.06715801118002
69872,sound studio,"('on', 'sound studio')",5.0284725445374026
69875,spanish,"('learn', 'spanish')",282.37786182880984
69876,spanish,"('learning', 'spanish')",267.72253743143136
69877,spanish,"('speak', 'spanish')",253.80067489431468
69878,spanish,"('spanish', 'verbs')",227.75737474544977
69879,spanish,"('spanish', 'fluently')",178.33967097798737
70062,specialized software,"('specialized software', 'available')",50.155078185825616
70063,specialized software,"('many', 'specialized software')",42.64878425883828
70064,specialized software,"('expensive', 'specialized software')",10.847697535783006
70065,specialized software,"('find', 'specialized software')",7.721483917796545
70066,specialized software,"('specialized software', 'like')",5.789749550406606
70071,spectre,"('spectre', 'neither')",17.304966188701894
70072,spectre,"('play', 'spectre')",13.978228793949603
70073,spectre,"('spectre', 'using')",9.86651953817676
70074,spectre,"('like', 'spectre')",9.01222379708207
70075,speechmike,"('philips', 'speechmike')",71.63403133885423
70076,speechmike,"('speechmike', '5276')",22.99129795173727
70077,speechmike,"('speechmike', 'air')",16.26511738111177
70078,speechmike,"('speechmike', 'pro')",9.926314648544517
70079,speechmike,"('speechmike', 'makes')",9.620354384024582
70082,speed advantage,"('this', 'speed advantage')",6.795500560233461
70083,speed advantage,"('speed advantage', 'is')",5.818861347352881
70084,speed advantage,"('of', 'speed advantage')",5.671635827686221
70085,spider solitaire,"('like', 'spider solitaire')",11.779269257562524
70086,spin doctor program,"('the', 'spin doctor program')",6.571569374034642
70087,spotlight,"('spotlight', 'alone')",22.449865136907878
70088,spotlight,"('spotlight', 'index')",13.647905621561073
70089,spotlight,"('spotlight', 'since')",13.092982018252723
70090,spotlight,"('spotlight', 'vs')",12.46629285376653
70091,spotlight,"('built-in', 'spotlight')",10.567704532998238
70121,spreadsheets,"('spreadsheets', 'scattered')",30.916466399272878
70122,spreadsheets,"('collaborate', 'spreadsheets')",29.44154312627618
70123,spreadsheets,"('complex', 'spreadsheets')",26.72741370180881
70124,spreadsheets,"('displays', 'spreadsheets')",22.379062282041136
70125,spreadsheets,"('larger', 'spreadsheets')",20.205050976453112
70178,spry,"('use', 'spry')",22.75716738008155
70179,spry,"('spry', 'for')",6.226193310367711
70180,spy sweeper,"('spy sweeper', '2011')",33.999290480873654
70181,spy sweeper,"('spy sweeper', '5.0.7.1608')",23.369584866126374
70182,spy sweeper,"('famed', 'spy sweeper')",20.597012595803537
70183,spy sweeper,"('like', 'spy sweeper')",17.91843415421198
70184,spy sweeper,"('with', 'spy sweeper')",17.561879028310635
70208,spy tool,"('any', 'spy tool')",12.98478327018588
70209,spy tool,"('spy tool', 'up')",12.142299777706024
70210,spybot software,"('remove', 'spybot software')",17.83296782449565
70211,spybot software,"('spybot software', 'because')",13.414654414971082
70212,spyware,"('and', 'spyware')",154.68420895725936
70213,spyware,"('spyware', 'programs')",146.51243768582012
70214,spyware,"('spyware', 'dr')",67.44155685330098
70215,spyware,"('spyware', 'detection')",54.41703641672807
70216,spyware,"('spyware', 'sweeper')",54.3239345944873
70380,spyware doctor,"('tools', 'spyware doctor')",48.40552688084608
70381,spyware doctor,"('spyware doctor', '2009')",32.48946831376414
70382,spyware doctor,"('installed', 'spyware doctor')",22.10308974816626
70383,spyware doctor,"('pctools', 'spyware doctor')",14.542375283118064
70384,spyware doctor,"('spyware doctor', 'starter')",12.984617622606688
70411,spyware program,"('fledged', 'spyware program')",24.234242901700974
70412,spyware program,"('spyware program', 'change')",11.331140613944822
70413,spyware program,"('or', 'spyware program')",6.5644698939623565
70414,spyware program,"('spyware program', 'it')",3.647718277822891
70415,spyware program,"('a', 'spyware program')",3.3064610335386355
70417,spyware software,"('anti-', 'spyware software')",20.50519095706944
70418,spyware software,"('spyware software', 'is')",11.6377770525008
70419,spyware software,"('spyware software', 'protection')",11.04271050208302
70420,spyware software,"('spyware software', 'from')",6.97393599361976
70421,spyware software,"('your', 'spyware software')",6.712873046328001
70424,spywaredoctor,"('spywaredoctor', 'found')",20.68298183609697
70425,spywaredoctor,"('spywaredoctor', 'is')",9.60043804956804
70426,spywaredoctor,"('found', 'spywaredoctor')",8.758438539025295
70427,spywaredoctor,"('spywaredoctor', 'because')",8.020144690920242
70428,spywaredoctor,"('like', 'spywaredoctor')",6.400251077589676
70430,ssd,"('an', 'ssd')",128.5000619068465
70431,ssd,"('ssd', 'drive')",87.01073510461647
70432,ssd,"('newer', 'ssd')",50.77047155562106
70433,ssd,"('ssd', 'drives')",38.46221755250989
70434,ssd,"('ssd', 'hard')",36.27617854831193
70490,ssecurity software,"('of', 'ssecurity software')",8.414222380569262
70491,stabilizer,"('newblue', 'stabilizer')",19.400452290635002
70492,stabilizer,"('stabilizer', 'filter')",15.358514653097329
70493,stabilizer,"('use', 'stabilizer')",6.90011342999989
70494,stabilizer,"('stabilizer', 'that')",4.569917683484498
70495,stabilizer,"('a', 'stabilizer')",3.3064610335386355
70497,standalone antivirus package,"('the', 'standalone antivirus package')",6.571569374034642
70498,standalone program,"('a', 'standalone program')",15.348848451358574
70499,standalone program,"('standalone program', 'and')",4.740436477489689
70500,standalone software,"('various', 'standalone software')",28.688990094184003
70501,standalone software,"('standalone software', 'such')",24.45134611506273
70502,standalone software,"('standalone software', 'map program')",20.978523144256
70503,standalone software,"('standalone software', 'costs')",14.385826298366535
70504,standalone software,"('a', 'standalone software')",3.3064610335386355
70506,standard,"('industry', 'standard')",543.5298782445728
70507,standard,"('the', 'standard')",432.556465518827
70508,standard,"('standard', 'edition')",221.92933930749962
70509,standard,"('standard', 'deduction')",102.27583485645734
70510,standard,"('gold', 'standard')",101.25553872174677
70798,staples,"('at', 'staples')",53.161000231544016
70799,staples,"('mavis', 'staples')",18.175684213920796
70800,staples,"('staples', 'invoice')",14.956019560937948
70801,staples,"('staples', 'last')",8.165948146035385
70802,staples,"('staples', 'who')",6.962046304450266
70810,starforce,"('using', 'starforce')",12.635497392580655
70811,starforce,"('starforce', 'will')",11.71575859518179
70812,start- control panel,"('use', 'start- control panel')",11.378468261709113
70813,stash space,"('like', 'stash space')",11.779269257562524
70814,state income tax software,"('state income tax software', 'included')",13.216246339071525
70815,state income tax software,"('your', 'state income tax software')",8.424067043529972
70816,state income tax software,"('state income tax software', 'and')",4.740436477489689
70817,state income tax software,"('the', 'state income tax software')",3.875238227112506
70818,state package,"('plus', 'state package')",28.875494857058207
70819,state package,"('state package', 'for')",14.155935925472148
70820,state program,"('the', 'state program')",56.40314705803573
70821,state program,"('free', 'state program')",15.629540619772628
70822,state program,"('state program', 'is')",9.88822258127744
70823,state program,"('purchased', 'state program')",9.017205165999325
70824,state program,"('state program', 'while')",6.401759967323463
70832,state software,"('state software', 'is')",23.249976900329354
70833,state software,"('teh', 'state software')",19.020200119780345
70834,state software,"('additional', 'state software')",9.58692169477641
70835,state software,"('state software', 'itself')",9.113432411569871
70836,state software,"('state software', 'package')",8.382996708835964
70844,steam game,"('steam game', 'was')",21.24965862459154
70845,steam game,"('a', 'steam game')",15.348848451358574
70846,step,"('by', 'step')",353.02827543079206
70847,step,"('step', 'by')",353.02827543079206
70848,step,"('step', 'backward')",204.38311326558838
70849,step,"('step', 'update')",183.5074809216201
70850,step,"('step', 'up')",179.40381030651923
71022,sticky notes,"('6', 'sticky notes')",52.118017673373956
71023,sticky notes,"('sticky notes', 'less')",42.99702978111871
71024,sticky notes,"('sticky notes', '--')",33.33693589780306
71025,sticky notes,"('use', 'sticky notes')",28.192307286648898
71026,sticky notes,"('sticky notes', 'to')",11.899894044871516
71031,stock market eye,"('used', 'stock market eye')",12.711621196107334
71032,stock market eye,"('stock market eye', 'for')",8.976170783216277
71033,stopmotion studio,"('stopmotion studio', '4.0')",72.84761621796935
71034,stopmotion studio,"('honestech', 'stopmotion studio')",40.42764703205236
71035,stopmotion studio,"('stopmotion studio', 'is')",12.445426023673477
71036,stopmotion studio,"(""'s"", 'stopmotion studio')",10.541229850450883
71037,stopmotion studio,"('though', 'stopmotion studio')",8.013902120561333
71047,stopmotion studio software,"('the', 'stopmotion studio software')",6.571569374034642
71048,stopmotion studion,"('using', 'stopmotion studion')",12.635497392580655
71049,store,"('to', 'store')",97.06564935578977
71050,store,"('grocery', 'store')",91.89373671126334
71051,store,"('play', 'store')",67.68440447306236
71052,store,"('online', 'store')",59.610805925412535
71053,store,"('warehouse', 'store')",45.18195349131184
71209,story,"('story', 'short')",184.93764077068164
71210,story,"('the', 'story')",181.17761003229927
71211,story,"('long', 'story')",146.62102798161004
71212,story,"('another', 'story')",79.5210927124352
71213,story,"('different', 'story')",44.88068625379839
71300,strangle,"('strangle', 'hold')",19.04865034720399
71301,strangle,"('a', 'strangle')",7.674406443278263
71302,street,"('wall', 'street')",91.34412997699062
71303,street,"('street', 'names')",76.81351028252877
71304,street,"('street', 'view')",62.55718939531958
71305,street,"('harriman', 'street')",42.37565051449977
71306,street,"('street', 'level')",37.300977127455496
71349,street atlas,"('ask', 'street atlas')",15.269720202182125
71350,street atlas,"('street atlas', 'where')",12.038894338696236
71351,street atlas,"('this', 'street atlas')",6.795500560233461
71352,street atlas,"('street atlas', 'is')",5.818861347352881
71353,streets,"('streets', 'and')",680.7584086907466
71354,streets,"('of', 'streets')",65.52758197431274
71355,streets,"('one-way', 'streets')",34.464960575991014
71356,streets,"('pocket', 'streets')",33.94432881289747
71357,streets,"('microsofts', 'streets')",26.22920312337212
71412,strudio hd software,"('strudio hd software', 'i')",7.385952523951888
71413,strudio hd software,"('the', 'strudio hd software')",6.571569374034642
71414,student software,"('and', 'student software')",14.929165974912662
71415,student software,"('student software', 'is')",5.818861347352881
71416,studio,"('visual', 'studio')",172.75629034752598
71417,studio,"('studio', '17')",128.9436712192995
71418,studio,"('studio', 'backlot')",126.0231233326252
71419,studio,"('studio', '18')",102.30208689817731
71420,studio,"('manga', 'studio')",88.86675518289766
71558,stuff,"('of', 'stuff')",78.15873535206258
71559,stuff,"('good', 'stuff')",75.78400487944123
71560,stuff,"('stuff', 'in')",71.39217958557407
71561,stuff,"('this', 'stuff')",71.1842256415874
71562,stuff,"('behind-the-scenes', 'stuff')",63.2696247345748
71806,subscription,"('annual', 'subscription')",269.55594169281756
71807,subscription,"('subscription', 'expires')",224.64659089028927
71808,subscription,"('your', 'subscription')",173.9155463916737
71809,subscription,"('yearly', 'subscription')",160.73074984059247
71810,subscription,"('subscription', 'service')",159.6852176834371
72064,subsystem,"('like', 'subsystem')",11.779269257562524
72065,subsystem,"('subsystem', 'for')",8.976170783216277
72066,suit,"('to', 'suit')",81.1927860200212
72067,suit,"('suit', 'your')",69.27236415870966
72068,suit,"('strong', 'suit')",51.63588942724495
72069,suit,"('suit', 'my')",29.270496705673743
72070,suit,"('follow', 'suit')",19.65549315171792
72098,suite,"('security', 'suite')",751.638953147517
72099,suite,"('this', 'suite')",358.28044565098367
72100,suite,"('suite', 'of')",230.85517729463515
72101,suite,"('the', 'suite')",185.65286068869074
72102,suite,"('productivity', 'suite')",149.23307503393494
72382,sunbelt software,"('sunbelt software', '.com')",24.91383826433158
72383,sunbelt software,"('sunbelt software', ""'s"")",17.446802813579815
72384,sunbelt software,"('with', 'sunbelt software')",5.743968906042468
72385,super antispyware,"('super antispyware', 'freeware')",17.907401605224585
72386,super antispyware,"('used', 'super antispyware')",9.942508355522088
72387,super antispyware,"('super antispyware', 'to')",4.453242251011341
72388,super grover game,"('super grover game', 'for')",8.976170783216277
72389,super grover game,"('and', 'super grover game')",7.464567016873701
72390,super-8,"('super-8', 'film')",20.451102880026333
72391,super-8,"('use', 'super-8')",11.378468261709113
72392,superduper,"('using', 'superduper')",25.27142831341242
72393,support,"('tech', 'support')",2954.260808919833
72394,support,"('customer', 'support')",1502.5881935286336
72395,support,"('technical', 'support')",1375.7589941901351
72396,support,"('support', 'for')",646.6712218536115
72397,support,"('phone', 'support')",174.1196839107514
73064,switch,"('switch', 'between')",340.9841694776049
73065,switch,"('to', 'switch')",289.77901931530766
73066,switch,"('switch', 'to')",281.07488063279743
73067,switch,"('click', 'switch')",216.21980074451938
73068,switch,"('this', 'switch')",193.62096020422211
73218,sygate,"('sygate', '5.5')",20.50519095706944
73219,sygate,"('sygate', '``')",7.349839219405563
73220,sygate,"('like', 'sygate')",7.297217890725497
73221,sygate,"('use', 'sygate')",6.90011342999989
73222,sygate,"('sygate', ""'s"")",6.158855613829854
73225,symantec,"('symantec', ""'s"")",263.52494049758565
73226,symantec,"('from', 'symantec')",183.85586537050426
73227,symantec,"('symantec', 'products')",106.81027913772941
73228,symantec,"('symantec', 'has')",84.40016279100698
73229,symantec,"('symantec', 'antivirus')",63.593898644331745
73439,symantec program,"('symantec program', 'already')",15.50940466628035
73440,symantec program,"('the', 'symantec program')",6.571569374034642
73441,symantec software,"('any', 'symantec software')",51.94223209734925
73442,symantec software,"('symantec software', 'on')",39.91191216139879
73443,syncback se,"('use', 'syncback se')",22.75716738008155
73444,system,"('your', 'system')",1238.1694792773308
73445,system,"('my', 'system')",1166.5053259847055
73446,system,"('system', 'requirements')",1138.792102950301
73447,system,"('system', 'resources')",853.6399397735975
73448,system,"('the', 'system')",608.693337615518
74172,system builder software,"('system builder software', 'can')",8.230409951698922
74173,system builder software,"('this', 'system builder software')",6.795500560233461
74174,system builder software,"('that', 'system builder software')",6.251362775567627
74175,system builder software,"('system builder software', 'is')",5.818861347352881
74176,system mechanic,"('removed', 'system mechanic')",21.646233720695925
74177,system mechanic,"('system mechanic', 'is')",21.221027540996964
74178,system mechanic,"('using', 'system mechanic')",18.100197252372
74179,system mechanic,"('tools', 'system mechanic')",15.769549022211088
74180,system mechanic,"('installed', 'system mechanic')",13.317002818698056
74198,systemworks,"('systemworks', 'leave')",27.489342377896868
74199,systemworks,"('used', 'systemworks')",15.023903821367318
74200,systemworks,"('systemworks', 'does')",14.319247437675406
74201,systemworks,"('which', 'systemworks')",14.274600464278755
74202,systemworks,"('2.', 'systemworks')",11.85664374218207
74211,t tax,"('t tax', '2014')",14.997431967758965
74212,t tax,"('used', 't tax')",9.942508355522088
74213,t tax,"('t tax', 'for')",6.226193310367711
74214,t. tax,"('used', 't. tax')",12.711621196107334
74215,t. tax,"('t. tax', 'for')",8.976170783216277
74216,tab,"(""''"", 'tab')",775.734808162076
74217,tab,"('edit', 'tab')",81.94865682195423
74218,tab,"('tab', 'includes')",68.43609466748917
74219,tab,"('tab', 'divides')",62.1180304867873
74220,tab,"('tab', 'is')",60.32012843110101
74376,tabs,"('tabs', 'across')",86.42211513326887
74377,tabs,"('three', 'tabs')",64.48062243433912
74378,tabs,"('menu', 'tabs')",47.16127808837928
74379,tabs,"('top-left', 'tabs')",39.21601404858031
74380,tabs,"('tabs', 'trying')",35.931170781341166
74456,tascam,"('tascam', 'recorder')",38.68361875974106
74457,tascam,"('tascam', 'portable')",16.83687415706363
74458,tascam,"('my', 'tascam')",16.200362274380744
74459,tascam,"('like', 'tascam')",7.971270772169348
74460,task powerdirector,"('this', 'task powerdirector')",19.10239550719514
74461,task powerdirector,"('task powerdirector', 'is')",17.127300970378386
74462,tax,"('tax', 'return')",1563.9452452291782
74463,tax,"('tax', 'preparation')",757.5360248531975
74464,tax,"('tax', 'returns')",643.1587774515276
74465,tax,"('income', 'tax')",564.2376899599219
74466,tax,"('state', 'tax')",528.5212888607082
74959,tax act,"('on-line', 'tax act')",14.401784520408988
74960,tax act,"('unlike', 'tax act')",12.300414155488603
74961,tax act,"('tax act', 'to')",11.205094488797432
74962,tax act,"('than', 'tax act')",6.368227560320587
74963,tax act,"('like', 'tax act')",5.789749550406606
74968,tax cut,"('be', 'tax cut')",61.54015659151787
74969,tax cut,"('tried', 'tax cut')",39.81288139808328
74970,tax cut,"('tax cut', 'premium')",29.552344416581906
74971,tax cut,"('tax cut', 'for')",25.097365509349693
74972,tax cut,"('used', 'tax cut')",21.258925923039396
75011,tax season,"('stressful', 'tax season')",17.641988635884672
75012,tax season,"('the', 'tax season')",16.722134246476976
75013,tax season,"('tax season', 'arrives')",15.729870700656132
75014,tax season,"('before', 'tax season')",15.569167990829396
75015,tax season,"('tax season', 'rolled')",15.116408357852812
75030,tax software,"(""'s"", 'tax software')",74.6243421879804
75031,tax software,"('major', 'tax software')",49.9017988922628
75032,tax software,"('r', 'tax software')",49.9017988922628
75033,tax software,"('tax software', 'packages')",49.1730729877133
75034,tax software,"('their', 'tax software')",43.87135811653391
75116,taxact,"('taxact', 'in')",38.627811049481224
75117,taxact,"('used', 'taxact')",20.67671404413038
75118,taxact,"('taxact', 'products')",16.081507396273565
75119,taxact,"('for', 'taxact')",15.449928326584892
75120,taxact,"('with', 'taxact')",11.386567663991107
75133,taxcut,"('called', 'taxcut')",98.22215408530377
75134,taxcut,"('used', 'taxcut')",74.24530151081169
75135,taxcut,"('using', 'taxcut')",73.20611025223144
75136,taxcut,"('taxcut', 'assumes')",71.71592146036559
75137,taxcut,"('with', 'taxcut')",64.57348690156522
75244,taxcut deluxe,"('using', 'taxcut deluxe')",12.635497392580655
75245,taxcut deluxe,"('taxcut deluxe', 'software')",11.76629227541744
75246,taxcut program,"('r', 'taxcut program')",29.733388444198976
75247,taxcut program,"(""'s"", 'taxcut program')",6.828583095308417
75248,taxcut program,"('taxcut program', 'for')",5.2023082796949796
75249,taxcut software,"('taxcut software', 'also')",19.640912651163188
75250,taxcut software,"('taxcut software', 'expense')",16.332440651739248
75251,taxcut software,"('more', 'taxcut software')",7.20296345858933
75252,taxcut software,"('taxcut software', 'so')",6.714540603889841
75253,taxcut software,"('in', 'taxcut software')",4.96656882667031
75254,teacher office package,"('teacher office package', 'omly')",31.50551042950845
75255,teacher office package,"('and', 'teacher office package')",7.464567016873701
75256,tech tool,"('tech tool', 'pro')",42.49757537042602
75257,tech tool,"('neither', 'tech tool')",15.579047675823745
75258,tech tool,"('tech tool', 'nor')",14.718067477019678
75259,tech tool,"('similar', 'tech tool')",12.290768877433717
75260,tech tool,"('than', 'tech tool')",7.881353270024109
75262,technology guarantee program,"('technology guarantee program', 'and')",14.929165974912662
75263,technology guarantee program,"('the', 'technology guarantee program')",13.143158906407853
75264,techsmith,"('by', 'techsmith')",10.060782267829676
75265,techsmith,"('using', 'techsmith')",9.866519538176762
75266,techsmith,"('techsmith', ""'s"")",7.865210721956299
75267,tedium,"('removing', 'tedium')",14.418790076312511
75268,tedium,"('the', 'tedium')",11.625770542231148
75269,tedium,"('tedium', 'installing')",10.895131190902607
75270,tedium,"('tedium', 'is')",9.60043804956804
75271,tedium,"('tedium', 'of')",9.310332188319865
75275,thing,"('same', 'thing')",1045.0421745703932
75276,thing,"('thing', 'i')",658.6917389388885
75277,thing,"('good', 'thing')",574.7115872664759
75278,thing,"('only', 'thing')",522.4969461494959
75279,thing,"('first', 'thing')",448.92272772135277
75595,thinify,"('``', 'thinify')",16.048361605442288
75596,thinify,"('like', 'thinify')",15.942820681539523
75597,thinify,"('thinify', ""''"")",14.085478178547941
75598,thinify,"('thinify', 'to')",6.926055006806399
75599,this amazon music,"('installed', 'this amazon music')",14.113539765156897
75600,this amazon music,"('this amazon music', 'for')",8.976170783216277
75601,this avg,"('this avg', 'internet security')",14.079689210391008
75602,this avg,"('this avg', 'suite')",11.833887231655757
75603,this avg,"('while', 'this avg')",10.280729019813828
75604,this avg,"('used', 'this avg')",8.899487952596804
75605,this avg,"('this avg', 'this')",5.765941865237992
75607,this avira,"('this avira', 'security software')",16.23376846856205
75608,this avira,"('this avira', 'internet security')",15.12592617310924
75609,this avira,"('like', 'this avira')",9.01222379708207
75610,this coreldraw,"('this coreldraw', 'graphics')",33.09698308096519
75611,this coreldraw,"('like', 'this coreldraw')",9.01222379708207
75612,this kindle,"('use', 'this kindle')",11.378468261709113
75613,this kindle,"('this kindle', 'for')",8.976170783216277
75614,this mcafee,"('this mcafee', 'livesafe')",33.091632665425635
75615,this mcafee,"('this mcafee', 'virus')",31.28955243332919
75616,this mcafee,"('this mcafee', '2016')",24.592121583895853
75617,this mcafee,"('this mcafee', 'product..')",23.46485898728438
75618,this mcafee,"('this mcafee', 'product')",19.44704320518199
75638,this mvs,"('loaded', 'this mvs')",15.295818602941978
75639,this mvs,"('like', 'this mvs')",9.01222379708207
75640,this mvs,"('this mvs', 'and')",4.740436477489689
75641,this norton antivirus,"('this norton antivirus', 'addition')",15.00309691397716
75642,this norton antivirus,"('installed', 'this norton antivirus')",11.34267450680358
75643,this norton antivirus,"('of', 'this norton antivirus')",5.671635827686221
75644,this norton antivirus,"('this norton antivirus', 'and')",4.740436477489689
75645,this os,"('hostility', 'this os')",58.484678334288816
75646,this os,"('this os', 'is')",44.97092421684603
75647,this os,"('this os', 'has')",36.7442234967116
75648,this os,"('this os', 'shine')",32.96339954938772
75649,this os,"('with', 'this os')",27.097004686938778
75704,this program,"('this program', 'is')",788.1808635459726
75705,this program,"('using', 'this program')",310.1808389829158
75706,this program,"('with', 'this program')",248.85497452595308
75707,this program,"('recommend', 'this program')",220.87101205579026
75708,this program,"('of', 'this program')",195.5737079955253
76133,this rosetta stone,"('this rosetta stone', 'kids')",14.713065524687842
76134,this rosetta stone,"('using', 'this rosetta stone')",8.823634120460659
76135,this rosetta stone,"('this rosetta stone', 'program')",8.580412414180506
76136,this rosetta stone,"('this rosetta stone', 'product')",8.38656084356656
76137,this rosetta stone,"('but', 'this rosetta stone')",6.4850504426418905
76139,this software,"('this software', 'is')",867.7649357390189
76140,this software,"('with', 'this software')",568.4142979749645
76141,this software,"('of', 'this software')",454.3017711090142
76142,this software,"('using', 'this software')",389.72028453043333
76143,this software,"('recommend', 'this software')",275.6974425230304
