,item_group,bigram,pmi
67834,smart sound,"('reinstall', 'smart sound')",11.154444053626523
67835,smart sound,"('smart sound', 'music')",9.732980285188248
67836,smart sound,"('buy', 'smart sound')",8.351696912684464
67837,smart sound,"('like', 'smart sound')",6.174916782019428
67838,smart sound,"('smart sound', ""''"")",5.50031952839797
67842,smart suite,"('smart suite', 'without')",10.192291684247884
67843,smart suite,"('like', 'smart suite')",8.496844876906792
67844,smart surfing,"(""'trend"", 'smart surfing')",16.639870880796767
67845,smart surfing,"('smart surfing', 'becomes')",9.617503067768313
67846,smart surfing,"('upgraded', 'smart surfing')",7.829299246055619
67847,smart surfing,"('try', 'smart surfing')",6.209418329131234
67848,smart surfing,"('smart surfing', 'may')",5.860151525653363
67864,smartworks,"('using', 'smartworks')",9.114428374778646
67865,smartworks,"('smartworks', 'with')",6.873540749846395
67866,smith,"('kurt', 'smith')",16.283727070571487
67867,smith,"('smith', 'lakeland')",15.698764569850333
67868,smith,"('smith', 'micro')",15.320252946596604
67869,smith,"('james', 'smith')",14.698764569850331
67870,smith,"('d.', 'smith')",13.698764569850331
67883,snipping tool,"('included', 'snipping tool')",11.532183011482394
67884,snipping tool,"('snipping tool', 'instead')",11.398030697232096
67885,snow leopard,"('update*****', 'snow leopard')",13.77593243037279
67886,snow leopard,"('snow leopard', 'up-date')",13.77593243037279
67887,snow leopard,"('snow leopard', 'outperform')",12.454004335485429
67888,snow leopard,"('snow leopard', 'unto')",12.454004335485429
67889,snow leopard,"('leveraging', 'snow leopard')",12.190969929651638
67982,software,"('software', 'showcased')",8.487484622368326
67983,software,"('malware/virus', 'software')",8.487484622368326
67984,software,"('controls/filtering', 'software')",8.487484622368326
67985,software,"('sub-optimal', 'software')",8.487484622368326
67986,software,"('*cd-rom', 'software')",8.487484622368326
69512,software bundle,"('all-around', 'software bundle')",17.96179897568413
69513,software bundle,"('software bundle', 'for')",6.4749136868769135
69514,software package,"('humongous', 'software package')",14.824295451934193
69515,software package,"('multi-disk', 'software package')",14.824295451934193
69516,software package,"('fancy-pants', 'software package')",14.239332951213033
69517,software package,"('well-respected', 'software package')",13.824295451934194
69518,software package,"('descent', 'software package')",13.239332951213036
69581,software product,"('competing', 'software product')",11.569481552905366
69582,software product,"('finance', 'software product')",9.810021320952075
69583,software product,"('critical', 'software product')",9.38588161456598
69584,software product,"('capture', 'software product')",9.026339227878834
69585,software product,"('serious', 'software product')",8.769506161213357
69611,software program,"('software program', 'band-aid')",14.376836474962971
69612,software program,"('inoperable', 'software program')",13.376836474962971
69613,software program,"('trusty', 'software program')",11.961798975684129
69614,software program,"('colorful', 'software program')",11.917404856325671
69615,software program,"('educational', 'software program')",10.34708913156892
69642,software suite,"('anti-viral', 'software suite')",14.639870880796765
69643,software suite,"('definitive', 'software suite')",13.639870880796767
69644,software suite,"('feature-rich', 'software suite')",12.791873974241815
69645,software suite,"('necessary', 'software suite')",9.762126630847762
69646,software suite,"('capable', 'software suite')",9.50236735704683
69662,software updates,"('releasing', 'software updates')",12.984519052184208
69663,software updates,"('3.', 'software updates')",10.477177448585525
69664,software updates,"('software updates', 'updated')",9.27459828103223
69665,software updates,"('perhaps', 'software updates')",8.92397751024916
69666,software updates,"('installing', 'software updates')",8.586325063068777
69683,solitare,"('play', 'solitare')",10.081603246741029
69684,solitare,"('solitare', 'from')",7.261532668810853
69685,solitare,"('like', 'solitare')",6.496844876906792
69686,solitare,"('solitare', 'will')",6.451034807766238
69687,solitare,"('solitare', 'if')",5.895440650808844
69689,sonar,"('sonar', 'technology')",12.926175065953407
69690,sonar,"('uses', 'sonar')",11.661675251115113
69691,sonar,"('sonar', 'protection')",10.208247921083473
69692,sony,"('sony', 'icd-mx20dr9')",14.113802069129179
69693,sony,"('sony', 'nex-5n')",14.113802069129179
69694,sony,"('sony', 'nx5cam')",14.113802069129179
69695,sony,"('sony', 'sz230p')",14.113802069129179
69696,sony,"('sony', 'rx100')",14.113802069129179
69791,sony movie studio,"('sony movie studio', '13')",12.219792764817392
69792,sony movie studio,"('sony movie studio', 'suite')",8.704411132991472
69793,sony movie studio,"('than', 'sony movie studio')",5.336272763804267
69794,sony movie studio,"('then', 'sony movie studio')",4.811543954381946
69795,sony movie studio,"('used', 'sony movie studio')",4.584371514983026
69808,sony movie studio platinum,"('sony movie studio platinum', '13.0')",16.96179897568413
69809,sony movie studio platinum,"('sony movie studio platinum', '12')",10.760165114514479
69810,sony movie studio platinum,"('sony movie studio platinum', 'suite')",10.289373633712628
69811,sony movie studio platinum,"('use', 'sony movie studio platinum')",6.207746608155205
69812,sony movie studio platinum,"('with', 'sony movie studio platinum')",4.873540749846395
69813,sony program,"('sony program', 'is')",6.177327710266347
69814,sony program,"('the', 'sony program')",4.740378003490587
69815,sony software,"('older', 'sony software')",10.508940010970317
69816,sony software,"('sony software', 'program')",7.938321823853693
69817,sony software,"('and', 'sony software')",4.38453538723666
69818,sony vegas,"('sony vegas', 'movie studio')",13.769153897741734
69819,sony vegas,"('sony vegas', 'rendered')",10.317942785909404
69820,sony vegas,"('sony vegas', 'platinum')",9.832515958739162
69821,sony vegas,"('sony vegas', 'primarily')",9.019284470344887
69822,sony vegas,"('sony vegas', 'tutorial')",8.50236735704683
69854,sony vegas pro,"('sony vegas pro', '8.')",11.506471755379565
69855,sony vegas pro,"('sony vegas pro', 'because')",6.506471755379568
69856,sony vegas pro,"('sony vegas pro', 'or')",6.377964020968697
69857,sony vegas pro,"('sony vegas pro', 'has')",6.311083773145995
69858,sony vegas pro,"('use', 'sony vegas pro')",5.0378216067128925
69865,sophos,"('using', 'sophos')",7.114428374778646
69866,sophos,"('sophos', 'and')",3.38453538723666
69867,sophos,"('and', 'sophos')",3.38453538723666
69868,sound studio,"('both', 'sound studio')",9.247553458018002
69869,sound studio,"('like', 'sound studio')",6.174916782019428
69870,sound studio,"('sound studio', 'or')",5.640998426802492
69871,sound studio,"('on', 'sound studio')",4.875496856901574
69872,sound studio,"('sound studio', 'for')",4.152985591989555
69875,spanish,"('spanish', '1+2+3+4+5')",12.629091042043523
69876,spanish,"('third-year', 'spanish')",12.629091042043523
69877,spanish,"('spanish', 'phrasing')",12.629091042043523
69878,spanish,"('conjugate', 'spanish')",12.62909104204352
69879,spanish,"('castillian', 'spanish')",12.62909104204352
70062,specialized software,"('specialized software', 'available')",10.041743920877158
70063,specialized software,"('expensive', 'specialized software')",9.169984904522302
70064,specialized software,"('many', 'specialized software')",8.688469589122452
70065,specialized software,"('find', 'specialized software')",6.907601681295317
70066,specialized software,"('specialized software', 'like')",5.496844876906792
70071,spectre,"('spectre', 'neither')",13.476372148513887
70072,spectre,"('play', 'spectre')",11.08160324674103
70073,spectre,"('spectre', 'using')",8.114428374778646
70074,spectre,"('like', 'spectre')",7.496844876906792
70075,speechmike,"('philips', 'speechmike')",17.739406554347678
70076,speechmike,"('speechmike', '5276')",17.47637214851389
70077,speechmike,"('speechmike', 'air')",13.050107393811789
70078,speechmike,"('speechmike', 'pro')",8.490530211510546
70079,speechmike,"('speechmike', 'makes')",8.269357828336354
70082,speed advantage,"('this', 'speed advantage')",5.889666371516894
70083,speed advantage,"('speed advantage', 'is')",5.177327710266347
70084,speed advantage,"('of', 'speed advantage')",5.069559756477961
70085,spider solitaire,"('like', 'spider solitaire')",8.496844876906792
70086,spin doctor program,"('the', 'spin doctor program')",4.740378003490587
70087,spotlight,"('spotlight', 'index')",11.242067918934275
70088,spotlight,"('spotlight', 'vs')",10.39879342262173
70089,spotlight,"('spotlight', 'alone')",9.484040709240237
70090,spotlight,"('built-in', 'spotlight')",9.034910011292988
70091,spotlight,"('2.', 'spotlight')",8.428663952203868
70121,spreadsheets,"('spreadsheets', 'scattered')",12.422640164576094
70122,spreadsheets,"('collaborate', 'spreadsheets')",11.937213337405852
70123,spreadsheets,"('displays', 'spreadsheets')",9.477781718768552
70124,spreadsheets,"('larger', 'spreadsheets')",8.700174140105002
70125,spreadsheets,"('spreadsheets', 'imported')",8.554743700583439
70178,spry,"('use', 'spry')",8.2077466081552
70179,spry,"('spry', 'for')",5.474913686876917
70180,spy sweeper,"('spy sweeper', '5.0.7.1608')",16.824295451934194
70181,spy sweeper,"('famed', 'spy sweeper')",15.824295451934194
70182,spy sweeper,"('spy sweeper', 'act')",10.941652402572352
70183,spy sweeper,"('spy sweeper', 'finds')",10.484445449049568
70184,spy sweeper,"('spy sweeper', '2011')",9.508391144674597
70208,spy tool,"('any', 'spy tool')",9.36635499109465
70209,spy tool,"('spy tool', 'up')",8.75869572544749
70210,spybot software,"('remove', 'spybot software')",12.86166230439868
70211,spybot software,"('spybot software', 'because')",9.676396756821878
70212,spyware,"('spyware', '-catches')",13.05490838007561
70213,spyware,"('spyware', 'absconding')",13.05490838007561
70214,spyware,"('spyware', '-its')",13.05490838007561
70215,spyware,"('system-destabilizing', 'spyware')",13.05490838007561
70216,spyware,"('spyware', 'sweeper')",13.054908380075608
70380,spyware doctor,"('pctools', 'spyware doctor')",11.87433613443379
70381,spyware doctor,"('spyware doctor', 'starter')",10.769999474619054
70382,spyware doctor,"('reinstalled', 'spyware doctor')",10.026339227878838
70383,spyware doctor,"('spyware doctor', '2009')",9.181313887855179
70384,spyware doctor,"('spyware doctor', 'missed')",9.140981793819963
70411,spyware program,"('fledged', 'spyware program')",18.28372707057149
70412,spyware program,"('spyware program', 'change')",9.416448330861828
70413,spyware program,"('or', 'spyware program')",5.962926521689852
70414,spyware program,"('spyware program', 'it')",3.7978663227281686
70415,spyware program,"('a', 'spyware program')",3.5359012322422068
70417,spyware software,"('anti-', 'spyware software')",15.961798975684129
70418,spyware software,"('spyware software', 'protection')",9.208247921083473
70419,spyware software,"('spyware software', 'from')",6.261532668810856
70420,spyware software,"('your', 'spyware software')",6.071230685377541
70421,spyware software,"('my', 'spyware software')",5.215536602337011
70424,spywaredoctor,"('spywaredoctor', 'found')",8.626631965683096
70425,spywaredoctor,"('found', 'spywaredoctor')",7.626631965683099
70426,spywaredoctor,"('spywaredoctor', 'because')",7.091434256100724
70427,spywaredoctor,"('like', 'spywaredoctor')",5.911882376185634
70428,spywaredoctor,"('spywaredoctor', 'is')",4.592365209545186
70430,ssd,"('nvme', 'ssd')",14.840783574722762
70431,ssd,"('512gb', 'ssd')",14.840783574722762
70432,ssd,"('180gb', 'ssd')",13.840783574722762
70433,ssd,"('256gb', 'ssd')",13.255821074001606
70434,ssd,"('40gb', 'ssd')",12.840783574722762
70490,ssecurity software,"('of', 'ssecurity software')",6.069559756477961
70491,stabilizer,"('newblue', 'stabilizer')",15.196264229321152
70492,stabilizer,"('stabilizer', 'filter')",12.317942785909404
70493,stabilizer,"('use', 'stabilizer')",6.207746608155205
70494,stabilizer,"('stabilizer', 'that')",4.493276749699767
70495,stabilizer,"('a', 'stabilizer')",3.5359012322422068
70497,standalone antivirus package,"('the', 'standalone antivirus package')",4.740378003490587
70498,standalone program,"('a', 'standalone program')",5.535901232242203
70499,standalone program,"('standalone program', 'and')",4.38453538723666
70500,standalone software,"('standalone software', 'map program')",16.28372707057149
70501,standalone software,"('standalone software', 'costs')",11.618391153386314
70502,standalone software,"('various', 'standalone software')",11.344147856256793
70503,standalone software,"('standalone software', 'such')",9.817140732852243
70504,standalone software,"('a', 'standalone software')",3.5359012322422068
70506,standard,"('standard', '3-computer')",12.14162001326894
70507,standard,"('sanctioned', 'standard')",12.14162001326894
70508,standard,"('standard', 'build-a-tree')",12.14162001326894
70509,standard,"('standard', 'miniplugs')",12.14162001326894
70510,standard,"('60-second', 'standard')",12.14162001326894
70798,staples,"('mavis', 'staples')",14.413362350988086
70799,staples,"('staples', 'invoice')",12.1570225977283
70800,staples,"('at', 'staples')",7.428047464383653
70801,staples,"('staples', 'last')",7.267005820684178
70802,staples,"('staples', 'who')",6.39161120607797
70810,starforce,"('using', 'starforce')",9.114428374778646
70811,starforce,"('starforce', 'will')",8.451034807766238
70812,start- control panel,"('use', 'start- control panel')",8.207746608155203
70813,stash space,"('like', 'stash space')",8.496844876906792
70814,state income tax software,"('state income tax software', 'included')",10.532183011482392
70815,state income tax software,"('your', 'state income tax software')",7.071230685377541
70816,state income tax software,"('state income tax software', 'and')",4.38453538723666
70817,state income tax software,"('the', 'state income tax software')",3.740378003490587
70818,state package,"('plus', 'state package')",11.204909120609509
70819,state package,"('state package', 'for')",5.889951186155759
70820,state program,"('purchased', 'state program')",7.899482948328414
70821,state program,"('free', 'state program')",6.98580774815278
70822,state program,"('state program', 'while')",5.9981081169321655
70823,state program,"('the', 'state program')",4.155415502769429
70824,state program,"('state program', 'is')",3.5923652095451892
70832,state software,"('teh', 'state software')",14.961798975684129
70833,state software,"('additional', 'state software')",8.306447147071575
70834,state software,"('state software', 'itself')",7.9640549496244954
70835,state software,"('state software', 'package')",7.435104130142152
70836,state software,"('state software', 'because')",5.6763967568218785
70844,steam game,"('steam game', 'was')",7.664080220583223
70845,steam game,"('a', 'steam game')",5.535901232242203
70846,step,"('step', 'again..same')",12.435104130142152
70847,step,"(""'one"", 'step')",11.975672511504856
70848,step,"('step', 'backward')",11.487571550036288
70849,step,"(""'easy"", 'step')",11.435104130142152
70850,step,"('retrograde', 'step')",11.435104130142152
71022,sticky notes,"('6', 'sticky notes')",10.621948972799498
71023,sticky notes,"('sticky notes', 'less')",8.980231693781109
71024,sticky notes,"('add', 'sticky notes')",7.5376326868660275
71025,sticky notes,"('sticky notes', '--')",7.234729417660418
71026,sticky notes,"('use', 'sticky notes')",6.3008560125466815
71031,stock market eye,"('used', 'stock market eye')",9.169334015704184
71032,stock market eye,"('stock market eye', 'for')",6.474913686876917
71033,stopmotion studio,"('honestech', 'stopmotion studio')",15.698764569850331
71034,stopmotion studio,"('stopmotion studio', '4.0')",14.239332951213033
71035,stopmotion studio,"('though', 'stopmotion studio')",7.151870109962699
71036,stopmotion studio,"('stopmotion studio', 'interface')",6.824551635019461
71037,stopmotion studio,"('up', 'stopmotion studio')",5.173733224726334
71047,stopmotion studio software,"('the', 'stopmotion studio software')",4.740378003490587
71048,stopmotion studion,"('using', 'stopmotion studion')",9.114428374778646
71049,store,"('camping', 'store')",12.857462315869393
71050,store,"('store', 'bought/that')",12.857462315869393
71051,store,"('now-failed', 'store')",12.857462315869393
71052,store,"('catoon', 'store')",12.272499815148233
71053,store,"('emoryville', 'store')",12.272499815148233
71209,story,"('story', 'derivative')",13.865874555685592
71210,story,"('story-the', 'story')",13.865874555685592
71211,story,"('story', 'scramble')",13.86587455568559
71212,story,"('story', 'dynamics')",12.865874555685593
71213,story,"('fiction', 'story')",12.280912054964437
71300,strangle,"('strangle', 'hold')",13.736832610683853
71301,strangle,"('a', 'strangle')",5.5359012322422085
71302,street,"('28th', 'street')",15.261359257543036
71303,street,"('harriman', 'street')",15.261359257543033
71304,street,"('street', '97701')",14.261359257543036
71305,street,"('hyphenated', 'street')",14.261359257543036
71306,street,"('one-way', 'street')",13.67639675682188
71349,street atlas,"('ask', 'street atlas')",12.012264042667116
71350,street atlas,"('street atlas', 'where')",9.682884956184187
71351,street atlas,"('this', 'street atlas')",5.889666371516894
71352,street atlas,"('street atlas', 'is')",5.177327710266347
71353,streets,"('one-way', 'streets')",13.214948792586075
71354,streets,"('micosoft', 'streets')",12.799911293307234
71355,streets,"('microsofts', 'streets')",10.79991129330723
71356,streets,"('nuvi', 'streets')",10.214948792586076
71357,streets,"('america', 'streets')",9.799911293307229
71412,strudio hd software,"('strudio hd software', 'i')",5.327827473462984
71413,strudio hd software,"('the', 'strudio hd software')",4.740378003490587
71414,student software,"('and', 'student software')",5.384535387236657
71415,student software,"('student software', 'is')",5.177327710266347
71416,studio,"('blockbuster-level', 'studio')",13.583287352430398
71417,studio,"('anyones', 'studio')",13.583287352430398
71418,studio,"('studio', 'rocked')",13.583287352430398
71419,studio,"('studio', 'condenser')",13.583287352430398
71420,studio,"('pinnacale', 'studio')",13.583287352430398
71558,stuff,"('flash-in-the-pan', 'stuff')",12.306447147071573
71559,stuff,"('exploiting', 'stuff')",12.306447147071573
71560,stuff,"('priniting', 'stuff')",12.306447147071573
71561,stuff,"('partially-bad', 'stuff')",12.306447147071573
71562,stuff,"('stinky', 'stuff')",12.306447147071573
71806,subscription,"('year-long', 'subscription')",11.91959241556344
71807,subscription,"('subscription', 'expy')",11.91959241556344
71808,subscription,"('two-week', 'subscription')",11.91959241556344
71809,subscription,"('monthly/yearly', 'subscription')",11.91959241556344
71810,subscription,"('380', 'subscription')",11.91959241556344
72064,subsystem,"('like', 'subsystem')",8.496844876906792
72065,subsystem,"('subsystem', 'for')",6.474913686876917
72066,suit,"('strong', 'suit')",10.673163566646446
72067,suit,"('law', 'suit')",9.16348919322953
72068,suit,"('suit', 'english')",8.533438802979838
72069,suit,"('follow', 'suit')",8.495110684320734
72070,suit,"('suit', 'against')",8.426523599063321
72098,suite,"('winoptimizer', 'suite')",11.289373633712632
72099,suite,"('ffice', 'suite')",11.289373633712632
72100,suite,"('-6', 'suite')",11.289373633712632
72101,suite,"('user-friendliest', 'suite')",11.289373633712632
72102,suite,"('cheaper/pimplier', 'suite')",11.289373633712632
72382,sunbelt software,"('sunbelt software', '.com')",18.698764569850333
72383,sunbelt software,"('sunbelt software', ""'s"")",7.081411900262653
72384,sunbelt software,"('with', 'sunbelt software')",5.288578249125241
72385,super antispyware,"('super antispyware', 'freeware')",13.908687639224565
72386,super antispyware,"('used', 'super antispyware')",8.169334015704184
72387,super antispyware,"('super antispyware', 'to')",4.1717356247066135
72388,super grover game,"('super grover game', 'for')",6.474913686876917
72389,super grover game,"('and', 'super grover game')",5.384535387236662
72390,super-8,"('super-8', 'film')",14.74456825946346
72391,super-8,"('use', 'super-8')",8.207746608155203
72392,superduper,"('using', 'superduper')",9.114428374778642
72393,support,"('-bluray', 'support')",10.292205224495795
72394,support,"('support', 'xp-era')",10.292205224495795
72395,support,"('tech/phone', 'support')",10.292205224495795
72396,support,"('phone/web', 'support')",10.292205224495795
72397,support,"('e-maul', 'support')",10.292205224495795
73064,switch,"('on-off', 'switch')",12.071838776025487
73065,switch,"('multi-port', 'switch')",12.071838776025483
73066,switch,"('gige', 'switch')",12.071838776025483
73067,switch,"('switch', 'automagically')",11.656801276746641
73068,switch,"('switch', 'fabric')",11.58641194885524
73218,sygate,"('sygate', '5.5')",15.961798975684129
73219,sygate,"('sygate', '``')",6.535114893834509
73220,sygate,"('like', 'sygate')",6.496844876906792
73221,sygate,"('use', 'sygate')",6.207746608155205
73222,sygate,"('sygate', ""'s"")",5.666374400983811
73225,symantec,"('symantec', 'products.')",12.857462315869393
73226,symantec,"('symantec', 'lustsetup')",12.857462315869393
73227,symantec,"('38.6k', 'symantec')",12.857462315869393
73228,symantec,"('symantec', 'licked')",12.857462315869393
73229,symantec,"('..the', 'symantec')",11.857462315869393
73439,symantec program,"('symantec program', 'already')",11.187011916082954
73440,symantec program,"('the', 'symantec program')",4.740378003490587
73441,symantec software,"('any', 'symantec software')",9.366354991094646
73442,symantec software,"('symantec software', 'on')",7.1974249517889355
73443,syncback se,"('use', 'syncback se')",8.2077466081552
73444,system,"('e-commerce', 'system')",10.059725396373386
73445,system,"('overburdening', 'system')",10.059725396373386
73446,system,"('mcafee-style', 'system')",10.059725396373386
73447,system,"('cd/repair', 'system')",10.059725396373386
73448,system,"('usurping', 'system')",10.059725396373386
74172,system builder software,"('system builder software', 'can')",6.930993921073631
74173,system builder software,"('this', 'system builder software')",5.889666371516894
74174,system builder software,"('that', 'system builder software')",5.493276749699769
74175,system builder software,"('system builder software', 'is')",5.177327710266347
74176,system mechanic,"('removed', 'system mechanic')",9.196264229321148
74177,system mechanic,"('prefer', 'system mechanic')",7.975388040432083
74178,system mechanic,"('tools', 'system mechanic')",7.073055726785865
74179,system mechanic,"('system mechanic', 'professional')",6.663507245064004
74180,system mechanic,"('installed', 'system mechanic')",6.180439262159467
74198,systemworks,"('systemworks', 'leave')",11.209585607818982
74199,systemworks,"('2.', 'systemworks')",9.923428643953445
74200,systemworks,"('systemworks', 'usually')",9.243094870009235
74201,systemworks,"('called', 'systemworks')",8.702761934594161
74202,systemworks,"('used', 'systemworks')",6.709902397066884
74211,t tax,"('t tax', '2014')",11.816121520488494
74212,t tax,"('used', 't tax')",8.169334015704184
74213,t tax,"('t tax', 'for')",5.474913686876917
74214,t. tax,"('used', 't. tax')",9.169334015704184
74215,t. tax,"('t. tax', 'for')",6.474913686876917
74216,tab,"('videos/photos', 'tab')",12.917404856325675
74217,tab,"('backstage', 'tab')",12.917404856325675
74218,tab,"('tab', 're-centered')",12.917404856325675
74219,tab,"('tab', 'divides')",12.110049934268067
74220,tab,"('antivirus/antispyware', 'tab')",10.332442355604519
74376,tabs,"('top-left', 'tabs')",14.133979951066804
74377,tabs,"('unlabeled', 'tabs')",13.133979951066808
74378,tabs,"('sliding', 'tabs')",11.812051856179446
74379,tabs,"('right-hand', 'tabs')",11.812051856179446
74380,tabs,"('colored', 'tabs')",10.964054949624492
74456,tascam,"('tascam', 'recorder')",14.721484646350415
74457,tascam,"('tascam', 'portable')",13.306447147071573
74458,tascam,"('like', 'tascam')",6.911882376185634
74459,tascam,"('my', 'tascam')",6.630574101615853
74460,task powerdirector,"('this', 'task powerdirector')",6.88966637151689
74461,task powerdirector,"('task powerdirector', 'is')",6.1773277102663435
74462,tax,"('turblo', 'tax')",10.856414226436527
74463,tax,"('tax', 'returns-')",10.856414226436527
74464,tax,"('39.', 'tax')",10.856414226436527
74465,tax,"('tax', 'nerds')",10.856414226436527
74466,tax,"('tax', 'levies')",10.856414226436527
74959,tax act,"('on-line', 'tax act')",11.729138218893853
74960,tax act,"('unlike', 'tax act')",10.217637880113717
74961,tax act,"('than', 'tax act')",5.921235264525427
74962,tax act,"('like', 'tax act')",5.496844876906792
74963,tax act,"('with', 'tax act')",3.873540749846395
74968,tax cut,"('block/', 'tax cut')",15.306447147071573
74969,tax cut,"('formerly', 'tax cut')",10.136522145629263
74970,tax cut,"('tax cut', '2003.')",9.94889514245349
74971,tax cut,"('tax cut', 'premium')",8.503392362447592
74972,tax cut,"('tax cut', 'costs')",7.641111229886398
75011,tax season,"('stressful', 'tax season')",14.035799557127906
75012,tax season,"('tax season', 'arrives')",12.713871462240542
75013,tax season,"('tax season', 'rolled')",12.280912054964437
75014,tax season,"('friend', 'tax season')",9.652095264653854
75015,tax season,"('wonderful', 'tax season')",9.443342519859824
75030,tax software,"('dear', 'tax software')",11.67639675682188
75031,tax software,"('shifting', 'tax software')",11.53889323307194
75032,tax software,"('trusty', 'tax software')",9.998324851709242
75033,tax software,"('go-to', 'tax software')",9.82839985026693
75034,tax software,"('tax software', 'annually')",9.60600742893048
75116,taxact,"('buying', 'taxact')",7.758206261476422
75117,taxact,"('taxact', 'website')",7.336455418111143
75118,taxact,"('taxact', 'products')",7.165191488460527
75119,taxact,"('taxact', 'might')",6.607549593738886
75120,taxact,"('used', 'taxact')",6.294864897788042
75133,taxcut,"('2088', 'taxcut')",13.489311204221384
75134,taxcut,"('taxcut', 'assumes')",11.563311785665157
75135,taxcut,"('taxcut', 'deficiencies')",11.167383109334022
75136,taxcut,"('override', 'taxcut')",9.319386202779073
75137,taxcut,"('taxcut', '2005.')",9.167383109334022
75244,taxcut deluxe,"('using', 'taxcut deluxe')",9.114428374778646
75245,taxcut deluxe,"('taxcut deluxe', 'software')",8.487484622368326
75246,taxcut program,"('r', 'taxcut program')",11.513889226942046
75247,taxcut program,"(""'s"", 'taxcut program')",6.0814119002626565
75248,taxcut program,"('taxcut program', 'for')",4.889951186155763
75249,taxcut software,"('taxcut software', 'expense')",13.01694052987659
75250,taxcut software,"('taxcut software', 'also')",8.08099102732132
75251,taxcut software,"('more', 'taxcut software')",6.428274560827443
75252,taxcut software,"('taxcut software', 'so')",6.072447123089482
75253,taxcut software,"('in', 'taxcut software')",4.788371678335508
75254,teacher office package,"('teacher office package', 'omly')",21.28372707057149
75255,teacher office package,"('and', 'teacher office package')",5.384535387236662
75256,tech tool,"('neither', 'tech tool')",12.476372148513887
75257,tech tool,"('tech tool', 'nor')",11.857462315869393
75258,tech tool,"('tech tool', 'pro')",10.882847634289304
75259,tech tool,"('similar', 'tech tool')",10.10880138807081
75260,tech tool,"('than', 'tech tool')",6.9212352645254285
75262,technology guarantee program,"('technology guarantee program', 'and')",5.384535387236657
75263,technology guarantee program,"('the', 'technology guarantee program')",4.740378003490584
75264,techsmith,"('by', 'techsmith')",8.254785027249081
75265,techsmith,"('using', 'techsmith')",8.114428374778646
75266,techsmith,"('techsmith', ""'s"")",6.666374400983811
75267,tedium,"('removing', 'tedium')",11.710079883078167
75268,tedium,"('tedium', 'installing')",9.171287563789939
75269,tedium,"('tedium', 'out')",6.430807485447495
75270,tedium,"('tedium', 'is')",4.592365209545186
75271,tedium,"('tedium', 'of')",4.4845972557568
75275,thing,"('-last', 'thing')",10.825320457334957
75276,thing,"('designer-label', 'thing')",10.825320457334957
75277,thing,"('..only', 'thing')",10.825320457334957
75278,thing,"('revit/bim', 'thing')",10.825320457334957
75279,thing,"('optimization/health', 'thing')",10.825320457334957
75595,thinify,"('``', 'thinify')",6.950152393113351
75596,thinify,"('like', 'thinify')",6.9118823761856305
75597,thinify,"('thinify', ""''"")",6.237285122564174
75598,thinify,"('thinify', 'to')",3.5867731239854557
75599,this amazon music,"('installed', 'this amazon music')",10.180439262159469
75600,this amazon music,"('this amazon music', 'for')",6.474913686876917
75601,this avg,"('this avg', 'internet security')",11.32372513850341
75602,this avg,"('this avg', 'suite')",9.704411132991478
75603,this avg,"('while', 'this avg')",8.583070617653323
75604,this avg,"('used', 'this avg')",7.584371514983026
75605,this avg,"('this avg', 'this')",5.304703870795738
75607,this avira,"('this avira', 'security software')",12.706298242535741
75608,this avira,"('this avira', 'internet security')",11.908687639224565
75609,this avira,"('like', 'this avira')",7.496844876906792
75610,this coreldraw,"('this coreldraw', 'graphics')",11.934998916340408
75611,this coreldraw,"('like', 'this coreldraw')",7.496844876906792
75612,this kindle,"('use', 'this kindle')",8.207746608155203
75613,this kindle,"('this kindle', 'for')",6.474913686876917
75614,this mcafee,"('this mcafee', 'product..')",16.89140964779273
75615,this mcafee,"('this mcafee', 'livesafe')",13.247553458018002
75616,this mcafee,"('this mcafee', 'antivirus software')",10.276699803677522
75617,this mcafee,"('this mcafee', '2016')",10.23319816504093
75618,this mcafee,"('loading', 'this mcafee')",9.542681493561652
75638,this mvs,"('loaded', 'this mvs')",12.03106163812124
75639,this mvs,"('like', 'this mvs')",7.496844876906792
75640,this mvs,"('this mvs', 'and')",4.38453538723666
75641,this norton antivirus,"('this norton antivirus', 'addition')",11.82020269730031
75642,this norton antivirus,"('installed', 'this norton antivirus')",9.180439262159467
75643,this norton antivirus,"('of', 'this norton antivirus')",5.069559756477961
75644,this norton antivirus,"('this norton antivirus', 'and')",4.38453538723666
75645,this os,"('this os', 'waxes')",15.113802069129179
75646,this os,"('bashing', 'this os')",15.113802069129179
75647,this os,"('hostility', 'this os')",14.698764569850333
75648,this os,"('implementing', 'this os')",13.52883956840802
75649,this os,"('this os', 'shine')",13.113802069129173
75704,this program,"('this program', 'pre-approves')",10.716721700324458
75705,this program,"('this program', 'off-and-on')",10.716721700324458
75706,this program,"('apprecaite', 'this program')",10.716721700324458
75707,this program,"('important*', 'this program')",10.716721700324458
75708,this program,"('youuse', 'this program')",10.716721700324452
76133,this rosetta stone,"('this rosetta stone', 'kids')",11.77990133257574
76134,this rosetta stone,"('using', 'this rosetta stone')",7.529465874057488
76135,this rosetta stone,"('this rosetta stone', 'program')",7.353359323132539
76136,this rosetta stone,"('this rosetta stone', 'product')",7.212935261148431
76137,this rosetta stone,"('but', 'this rosetta stone')",5.830906705877505
76139,this software,"('purchashed', 'this software')",10.244122552617732
